,Unnamed: 0,comment_id,status_id,parent_id,comment_published,num_reactions,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,comment_message_cleaned,hashtags,urls,text_filtered,text_tokenized,text_stemmed,text_original
40,40,1273470519425803_1276848965754625,431918433581020_1273470519425803,1273470519425803_1275761965863325,2017-12-19 13:52:07,0,0,0,0,0,0,0,0,Hi Patricia. Please contact the CBSA Border Information Service: They should be able to answer your question. [[SHARE]],[],['https://www.cbsa-asfc.gc.ca/contact/bis-sif-eng.html'],Hi Patricia Please contact CBSA Border Information Service able answer question SHARE,"['Hi', 'Patricia', 'Please', 'contact', 'CBSA', 'Border', 'Information', 'Service', 'able', 'answer', 'question', 'SHARE']","['hi', u'patricia', u'pleas', u'contact', u'cbsa', u'border', u'inform', u'servic', u'abl', u'answer', u'question', u'share']",Hi Patricia. Please contact the CBSA Border Information Service: https://www.cbsa-asfc.gc.ca/contact/bis-sif-eng.html  They should be able to answer your question. [[SHARE]]
41,41,1273470519425803_1300155663423955,431918433581020_1273470519425803,,2018-01-14 23:06:14,0,0,0,0,0,0,0,0,"Hello Loan Seekers, Do you need an urgent? If yes worry no more, For we offer all kinds of loan at a low and affordable interest rate. * Are you financially Squeezed? * Do you seek funds to pay off credits and debts * Do you seek finance to set up your own business? * Are you in need of private or business loans for various purposes? * Do you seek loans to carry out large projects/Real Estate * Do you seek funding for various other processes? LOAN APPLICATION INFORMATION FORM * Name: * Age: * State: * Country: * Phone Number: * Loan Amount Needed: * Loan Duration: Contact us now via Email: __________fidelityloanlenderservice. com",[],[],Hello Loan Seekers need urgent yes worry offer kinds loan low affordable interest rate financially Squeezed seek funds pay credits debts seek finance set business need private business loans various purposes seek loans carry large projects Real Estate seek funding various processes LOAN APPLICATION INFORMATION FORM Name Age State Country Phone Number Loan Amount Needed Loan Duration Contact us via Email com,"['Hello', 'Loan', 'Seekers', 'need', 'urgent', 'yes', 'worry', 'offer', 'kinds', 'loan', 'low', 'affordable', 'interest', 'rate', 'financially', 'Squeezed', 'seek', 'funds', 'pay', 'credits', 'debts', 'seek', 'finance', 'set', 'business', 'need', 'private', 'business', 'loans', 'various', 'purposes', 'seek', 'loans', 'carry', 'large', 'projects', 'Real', 'Estate', 'seek', 'funding', 'various', 'processes', 'LOAN', 'APPLICATION', 'INFORMATION', 'FORM', 'Name', 'Age', 'State', 'Country', 'Phone', 'Number', 'Loan', 'Amount', 'Needed', 'Loan', 'Duration', 'Contact', 'us', 'via', 'Email', 'com']","[u'hello', u'loan', u'seeker', u'need', u'urgent', u'yes', u'worri', u'offer', u'kind', u'loan', u'low', u'afford', u'interest', u'rate', u'financi', u'squeez', u'seek', u'fund', u'pay', u'credit', u'debt', u'seek', u'financ', u'set', u'busi', u'need', u'privat', u'busi', u'loan', u'various', u'purpos', u'seek', u'loan', u'carri', u'larg', u'project', u'real', u'estat', u'seek', u'fund', u'various', u'process', u'loan', u'applic', u'inform', u'form', u'name', u'age', u'state', u'countri', u'phone', u'number', u'loan', u'amount', u'need', u'loan', u'durat', u'contact', 'us', u'via', u'email', u'com']","Hello Loan Seekers, Do you need an urgent? If yes worry no more, For we offer all kinds of loan at a low and affordable interest rate. * Are you financially Squeezed? * Do you seek funds to pay off credits and debts * Do you seek finance to set up your own business? * Are you in need of private or business loans for various purposes? * Do you seek loans to carry out large projects/Real Estate * Do you seek funding for various other processes? LOAN APPLICATION INFORMATION FORM * Name: * Age: * State: * Country: * Phone Number: * Loan Amount Needed: * Loan Duration: Contact us now via Email: __________fidelityloanlenderservice@gmail. com"
42,42,1273334902772698_1273553309417524,431918433581020_1273334902772698,,2017-12-15 21:03:02,0,0,0,0,0,0,0,0,This doesn’t help seniors who are struggling to stay in there homes,[],[],help seniors struggling stay homes,"['help', 'seniors', 'struggling', 'stay', 'homes']","[u'help', u'senior', u'struggl', u'stay', u'home']",This doesn’t help seniors who are struggling to stay in there homes
43,43,1273334902772698_1291045251001663,431918433581020_1273334902772698,,2018-01-04 14:54:40,0,0,0,0,0,0,0,0,The Government doesn't care about seniors !,[],[],Government care seniors,"['Government', 'care', 'seniors']","[u'govern', u'care', u'senior']",The Government doesn't care about seniors !
44,44,1273207469452108_1279386118834243,431918433581020_1273207469452108,,2017-12-22 11:55:36,0,0,0,0,0,0,0,0,I miss you,[],[],miss,['miss'],[u'miss'],I miss you
45,45,1273207469452108_1279386295500892,431918433581020_1273207469452108,,2017-12-22 11:55:52,0,0,0,0,0,0,0,0,[[STICKER]],[],[],STICKER,['STICKER'],[u'sticker'], [[STICKER]]
46,46,1273207469452108_1279386345500887,431918433581020_1273207469452108,,2017-12-22 11:55:57,0,0,0,0,0,0,0,0,I miss you,[],[],miss,['miss'],[u'miss'],I miss you
47,47,1273207469452108_1291046067668248,431918433581020_1273207469452108,,2018-01-04 14:55:53,1,0,0,0,1,0,0,0,Can I give the charities an IOU and another one to the tax people ?,[],[],give charities IOU another one tax people,"['give', 'charities', 'IOU', 'another', 'one', 'tax', 'people']","[u'give', u'chariti', u'iou', u'anoth', u'one', u'tax', u'peopl']",Can I give the charities an IOU and another one to the tax people ?
48,48,1272387956200726_1272509376188584,431918433581020_1272387956200726,,2017-12-14 18:56:19,0,0,0,0,0,0,0,0,"This is what cha need folks, its not so much insulation as air sealing that gets the bills down. Gotta be tight y'all!",[],[],cha need folks much insulation air sealing gets bills Gotta tight,"['cha', 'need', 'folks', 'much', 'insulation', 'air', 'sealing', 'gets', 'bills', 'Gotta', 'tight']","[u'cha', u'need', u'folk', u'much', u'insul', u'air', u'seal', u'get', u'bill', u'gotta', u'tight']","This is what cha need folks, its not so much insulation as air sealing that gets the bills down. Gotta be tight y'all!"
49,49,1272387956200726_1279386558834199,431918433581020_1272387956200726,,2017-12-22 11:56:14,0,0,0,0,0,0,0,0,I like you,[],[],like,['like'],[u'like'],I like you
50,50,1272387956200726_1279386658834189,431918433581020_1272387956200726,,2017-12-22 11:56:24,0,0,0,0,0,0,0,0,I like you so much,[],[],like much,"['like', 'much']","[u'like', u'much']",I like you so much
51,51,1272387956200726_1279386732167515,431918433581020_1272387956200726,,2017-12-22 11:56:29,0,0,0,0,0,0,0,0,[[STICKER]],[],[],STICKER,['STICKER'],[u'sticker'], [[STICKER]]
52,52,1272387956200726_1279386838834171,431918433581020_1272387956200726,,2017-12-22 11:56:38,0,0,0,0,0,0,0,0,I miss you,[],[],miss,['miss'],[u'miss'],I miss you
53,53,1272269846212537_1273809952725193,431918433581020_1272269846212537,,2017-12-16 05:13:49,0,0,0,0,0,0,0,0,Klaus Puntigam,[],[],Klaus Puntigam,"['Klaus', 'Puntigam']","[u'klaus', u'puntigam']",Klaus Puntigam
54,54,1271477309625124_1272369966202525,431918433581020_1271477309625124,,2017-12-14 14:33:01,0,0,0,0,0,0,0,0,What will Net Neutrality mean for Canadian customers?,[],[],Net Neutrality mean Canadian customers,"['Net', 'Neutrality', 'mean', 'Canadian', 'customers']","[u'net', u'neutral', u'mean', u'canadian', u'custom']",What will Net Neutrality mean for Canadian customers?
55,55,1271477309625124_1300155796757275,431918433581020_1271477309625124,,2018-01-14 23:06:32,0,0,0,0,0,0,0,0,"Hello Loan Seekers, Do you need an urgent? If yes worry no more, For we offer all kinds of loan at a low and affordable interest rate. * Are you financially Squeezed? * Do you seek funds to pay off credits and debts * Do you seek finance to set up your own business? * Are you in need of private or business loans for various purposes? * Do you seek loans to carry out large projects/Real Estate * Do you seek funding for various other processes? LOAN APPLICATION INFORMATION FORM * Name: * Age: * State: * Country: * Phone Number: * Loan Amount Needed: * Loan Duration: Contact us now via Email: __________fidelityloanlenderservice. com",[],[],Hello Loan Seekers need urgent yes worry offer kinds loan low affordable interest rate financially Squeezed seek funds pay credits debts seek finance set business need private business loans various purposes seek loans carry large projects Real Estate seek funding various processes LOAN APPLICATION INFORMATION FORM Name Age State Country Phone Number Loan Amount Needed Loan Duration Contact us via Email com,"['Hello', 'Loan', 'Seekers', 'need', 'urgent', 'yes', 'worry', 'offer', 'kinds', 'loan', 'low', 'affordable', 'interest', 'rate', 'financially', 'Squeezed', 'seek', 'funds', 'pay', 'credits', 'debts', 'seek', 'finance', 'set', 'business', 'need', 'private', 'business', 'loans', 'various', 'purposes', 'seek', 'loans', 'carry', 'large', 'projects', 'Real', 'Estate', 'seek', 'funding', 'various', 'processes', 'LOAN', 'APPLICATION', 'INFORMATION', 'FORM', 'Name', 'Age', 'State', 'Country', 'Phone', 'Number', 'Loan', 'Amount', 'Needed', 'Loan', 'Duration', 'Contact', 'us', 'via', 'Email', 'com']","[u'hello', u'loan', u'seeker', u'need', u'urgent', u'yes', u'worri', u'offer', u'kind', u'loan', u'low', u'afford', u'interest', u'rate', u'financi', u'squeez', u'seek', u'fund', u'pay', u'credit', u'debt', u'seek', u'financ', u'set', u'busi', u'need', u'privat', u'busi', u'loan', u'various', u'purpos', u'seek', u'loan', u'carri', u'larg', u'project', u'real', u'estat', u'seek', u'fund', u'various', u'process', u'loan', u'applic', u'inform', u'form', u'name', u'age', u'state', u'countri', u'phone', u'number', u'loan', u'amount', u'need', u'loan', u'durat', u'contact', 'us', u'via', u'email', u'com']","Hello Loan Seekers, Do you need an urgent? If yes worry no more, For we offer all kinds of loan at a low and affordable interest rate. * Are you financially Squeezed? * Do you seek funds to pay off credits and debts * Do you seek finance to set up your own business? * Are you in need of private or business loans for various purposes? * Do you seek loans to carry out large projects/Real Estate * Do you seek funding for various other processes? LOAN APPLICATION INFORMATION FORM * Name: * Age: * State: * Country: * Phone Number: * Loan Amount Needed: * Loan Duration: Contact us now via Email: __________fidelityloanlenderservice@gmail. com"
56,56,1271435996295922_1291047047668150,431918433581020_1271435996295922,,2018-01-04 14:57:18,0,0,0,0,0,0,0,0,"Politicians like volunteers,they don't have to pay them. More money for themselves !",[],[],Politicians like volunteers pay money,"['Politicians', 'like', 'volunteers', 'pay', 'money']","[u'politician', u'like', u'volunt', u'pay', u'money']","Politicians like volunteers,they don't have to pay them. More money for themselves !"
57,57,1270538953052293_1270572606382261,431918433581020_1270538953052293,,2017-12-12 12:41:42,0,0,0,0,0,0,0,0,"The daughter of a friend ordered a grad dress for June in November, rethought her decision within a week & was told that they would be unable to return her money - or put it toward another dress that she was ordering from the same store instead. I find that to be reprehensible and wouldn't recommend that shop to anyone. The ""Grad"" industry has become like the wedding industry, and people are getting ripped off.",[],[],daughter friend ordered grad dress June November rethought decision within week told would unable return money put toward another dress ordering store instead find reprehensible recommend shop anyone Grad industry become like wedding industry people getting ripped,"['daughter', 'friend', 'ordered', 'grad', 'dress', 'June', 'November', 'rethought', 'decision', 'within', 'week', 'told', 'would', 'unable', 'return', 'money', 'put', 'toward', 'another', 'dress', 'ordering', 'store', 'instead', 'find', 'reprehensible', 'recommend', 'shop', 'anyone', 'Grad', 'industry', 'become', 'like', 'wedding', 'industry', 'people', 'getting', 'ripped']","[u'daughter', u'friend', u'order', u'grad', u'dress', u'june', u'novemb', u'rethought', u'decis', u'within', u'week', u'told', u'would', u'unabl', u'return', u'money', u'put', u'toward', u'anoth', u'dress', u'order', u'store', u'instead', u'find', u'reprehens', u'recommend', u'shop', u'anyon', u'grad', u'industri', u'becom', u'like', u'wed', u'industri', u'peopl', u'get', u'rip']","The daughter of a friend ordered a grad dress for June in November, rethought her decision within a week & was told that they would be unable to return her money - or put it toward another dress that she was ordering from the same store instead. I find that to be reprehensible and wouldn't recommend that shop to anyone. The ""Grad"" industry has become like the wedding industry, and people are getting ripped off."
58,58,1270538953052293_1270607846378737,431918433581020_1270538953052293,1270538953052293_1270572606382261,2017-12-12 13:42:45,0,0,0,0,0,0,0,0,"...that’s a retail shoot yourself in the foot mistake for sure - I’d go as far as naming the store if I were her mother. That being said. I’m not sure you know the depth and breadth of teens and full grown women who buy a party dress, wear it to the function and then return it. Retailers are wrong not to have flexibility with their return polices and customers are not always right.",[],[],retail shoot foot mistake sure go far naming store mother said sure know depth breadth teens full grown women buy party dress wear function return Retailers wrong flexibility return polices customers always right,"['retail', 'shoot', 'foot', 'mistake', 'sure', 'go', 'far', 'naming', 'store', 'mother', 'said', 'sure', 'know', 'depth', 'breadth', 'teens', 'full', 'grown', 'women', 'buy', 'party', 'dress', 'wear', 'function', 'return', 'Retailers', 'wrong', 'flexibility', 'return', 'polices', 'customers', 'always', 'right']","[u'retail', u'shoot', u'foot', u'mistak', u'sure', 'go', u'far', u'name', u'store', u'mother', u'said', u'sure', u'know', u'depth', u'breadth', u'teen', u'full', u'grown', u'women', u'buy', u'parti', u'dress', u'wear', u'function', u'return', u'retail', u'wrong', u'flexibl', u'return', u'polic', u'custom', u'alway', u'right']","...that’s a retail shoot yourself in the foot mistake for sure - I’d go as far as naming the store if I were her mother. That being said. I’m not sure you know the depth and breadth of teens and full grown women who buy a party dress, wear it to the function and then return it. Retailers are wrong not to have flexibility with their return polices and customers are not always right."
