,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,id,retweet_count,favorite_count,created_at,full_text_cleaned,hashtags,urls,text_filtered,text_tokenized,text_stemmed,text_original,text_sentiment_original_scores,text_sentiment_original_scores_type,category
27,27,27,27,944311752522698752,0,0,2017-12-22 21:00:40,"Vous achetez un drone? Il y a des règles. Ne risquez pas une amende, faites-le voler de façon sécuritaire et légale c",[],"['https://t.co/FaY1MVGfx', 'https://t.co/khaP3r7BC4']",Vous achetez un drone Il des gles Ne risquez pas une amende faites le voler de curitaire et gale https co FaY1MVGfxc https co khaP3r7BC4,"['Vous', 'achetez', 'un', 'drone', 'Il', 'des', 'gles', 'Ne', 'risquez', 'pas', 'une', 'amende', 'faites', 'le', 'voler', 'de', 'curitaire', 'et', 'gale', 'https', 'co', 'FaY1MVGfxc', 'https', 'co', 'khaP3r7BC4']","[u'vous', u'achetez', 'un', u'drone', 'il', u'des', u'gles', 'ne', u'risquez', u'pas', u'une', u'amend', u'fait', 'le', u'voler', 'de', u'curitair', 'et', u'gale', u'https', 'co', u'fay1mvgfxc', u'https', 'co', u'khap3r7bc4']","Vous achetez un drone? Il y a des règles. Ne risquez pas une amende, faites-le voler de façon sécuritaire et légale https://t.co/FaY1MVGfxc https://t.co/khaP3r7BC4",0.0,Neutral,Environmental
28,28,28,28,944282360547364864,0,0,2017-12-22 19:03:53,Erimez-vous! Nous lançons des consultations publiques sur les effets des activités régionales de transport maritime sur ôtes,['#NosC'],['https://t.co/smij61sikI'],Exprimez vous Nous ons des consultations publiques sur les effets des gionales de transport maritime sur tes https co smij61sikI,"['Exprimez', 'vous', 'Nous', 'ons', 'des', 'consultations', 'publiques', 'sur', 'les', 'effets', 'des', 'gionales', 'de', 'transport', 'maritime', 'sur', 'tes', 'https', 'co', 'smij61sikI']","[u'exprimez', u'vous', u'nous', u'on', u'des', u'consult', u'publiqu', u'sur', u'les', u'effet', u'des', u'gional', 'de', u'transport', u'maritim', u'sur', u'tes', u'https', 'co', u'smij61siki']",Exprimez-vous! Nous lançons des consultations publiques sur les effets des activités régionales de transport maritime sur #NosCôtes https://t.co/smij61sikI,0.0,Neutral,Environmental
29,29,29,29,944245364483411976,0,0,2017-12-22 16:36:52,Vous achetez un siège d’appoint comme cadeau de ël? Consultez notre page Web pour des renseignements à jour sur le choix d’un siège d’appoint qui convient à votre enfant dans votre véhicule,['#No'],['https://t.co/LZWj55f16q'],Vous achetez un ge appoint comme cadeau de Consultez notre page Web pour des renseignements jour sur le choix un ge appoint qui convient votre enfant dans votre hicule https co LZWj55f16q,"['Vous', 'achetez', 'un', 'ge', 'appoint', 'comme', 'cadeau', 'de', 'Consultez', 'notre', 'page', 'Web', 'pour', 'des', 'renseignements', 'jour', 'sur', 'le', 'choix', 'un', 'ge', 'appoint', 'qui', 'convient', 'votre', 'enfant', 'dans', 'votre', 'hicule', 'https', 'co', 'LZWj55f16q']","[u'vous', u'achetez', 'un', 'ge', u'appoint', u'comm', u'cadeau', 'de', u'consultez', u'notr', u'page', u'web', u'pour', u'des', u'renseign', u'jour', u'sur', 'le', u'choix', 'un', 'ge', u'appoint', u'qui', u'convient', u'votr', u'enfant', u'dan', u'votr', u'hicul', u'https', 'co', u'lzwj55f16q']",Vous achetez un siège d’appoint  comme cadeau de #Noël? Consultez notre page Web pour des renseignements à jour sur le choix d’un siège d’appoint qui convient à votre enfant dans votre véhicule https://t.co/LZWj55f16q,0.0,Neutral,Environmental
30,30,30,30,944236076356562944,2,0,2017-12-22 15:59:58,: . Nouvelle amende imposée pour non-respect de la limitation de vitesse dans le golfe du St-Laurent https…,[],[],RT salledepresseGC Nouvelle amende pour non respect de la limitation de vitesse dans le golfe du St Laurent,"['RT', 'salledepresseGC', 'Nouvelle', 'amende', 'pour', 'non', 'respect', 'de', 'la', 'limitation', 'de', 'vitesse', 'dans', 'le', 'golfe', 'du', 'St', 'Laurent']","['rt', u'salledepressegc', u'nouvell', u'amend', u'pour', u'non', u'respect', 'de', 'la', u'limit', 'de', u'vitess', u'dan', 'le', u'golf', 'du', 'st', u'laurent']",RT @salledepresseGC: .@Transports_gc Nouvelle amende imposée pour non-respect de la limitation de vitesse dans le golfe du St-Laurent https…,0.0,Neutral,Environmental
31,31,31,31,944191142303883264,0,0,2017-12-22 13:01:25,Le temps s’envole lorsqu’on porte une montre dans un avion!,['#BlagueDuVendredi'],[],Le temps envole porte une montre dans un avion BlagueDuVendredi,"['Le', 'temps', 'envole', 'porte', 'une', 'montre', 'dans', 'un', 'avion', 'BlagueDuVendredi']","['le', u'temp', u'envol', u'port', u'une', u'montr', u'dan', 'un', u'avion', u'blagueduvendredi']",Le temps s’envole lorsqu’on porte une montre dans un avion! #BlagueDuVendredi,0.0,Neutral,Environmental
32,32,32,32,944009785854386177,1,1,2017-12-22 01:00:46,Notre ÉquipeDuPNSA surveille les glaces et produit des cartes pour aider les navires à se déplacer sur les eaux canadiennes en hiver,['#'],"['https://t.co/0BOOVJNR0g', 'https://t.co/8xC7HGyrMr']",Notre quipeDuPNSA surveille les glaces et produit des cartes pour aider les navires se placer sur les eaux canadiennes en hiver https co 0BOOVJNR0g https co 8xC7HGyrMr,"['Notre', 'quipeDuPNSA', 'surveille', 'les', 'glaces', 'et', 'produit', 'des', 'cartes', 'pour', 'aider', 'les', 'navires', 'se', 'placer', 'sur', 'les', 'eaux', 'canadiennes', 'en', 'hiver', 'https', 'co', '0BOOVJNR0g', 'https', 'co', '8xC7HGyrMr']","[u'notr', u'quipedupnsa', u'surveill', u'les', u'glace', 'et', u'produit', u'des', u'cart', u'pour', u'aider', u'les', u'navir', 'se', u'placer', u'sur', u'les', u'eaux', u'canadienn', 'en', u'hiver', u'https', 'co', u'0boovjnr0g', u'https', 'co', u'8xc7hgyrmr']",Notre #ÉquipeDuPNSA surveille les glaces et produit des cartes pour aider les navires à se déplacer sur les eaux canadiennes en hiver https://t.co/0BOOVJNR0g https://t.co/8xC7HGyrMr,0.0,Neutral,Environmental
33,33,33,33,943979537699885056,1,0,2017-12-21 23:00:34,: Bombardier avec direction assistée dynamique. L’arbre de direction pourrait se briser et provoquer une perte de contrôle. Les propriétaires ne devraient pas conduire leur VTT à moins que la réparation provisoire ait été effectuée.,"['#Rappel', '#VTT']","['https://t.co/nXfWMilpBm', 'https://t.co/5TzJEjcz8A']",Rappel VTT Bombardier avec direction dynamique arbre de direction pourrait se briser et provoquer une perte de le Les taires ne devraient pas conduire leur VTT moins que la paration provisoire ait https co nXfWMilpBm https co 5TzJEjcz8A,"['Rappel', 'VTT', 'Bombardier', 'avec', 'direction', 'dynamique', 'arbre', 'de', 'direction', 'pourrait', 'se', 'briser', 'et', 'provoquer', 'une', 'perte', 'de', 'le', 'Les', 'taires', 'ne', 'devraient', 'pas', 'conduire', 'leur', 'VTT', 'moins', 'que', 'la', 'paration', 'provisoire', 'ait', 'https', 'co', 'nXfWMilpBm', 'https', 'co', '5TzJEjcz8A']","[u'rappel', u'vtt', u'bombardi', u'avec', u'direct', u'dynamiqu', u'arbr', 'de', u'direct', u'pourrait', 'se', u'briser', 'et', u'provoqu', u'une', u'pert', 'de', 'le', u'les', u'tair', 'ne', u'devraient', u'pas', u'conduir', u'leur', u'vtt', u'moin', u'que', 'la', u'parat', u'provisoir', u'ait', u'https', 'co', u'nxfwmilpbm', u'https', 'co', u'5tzjejcz8a']",#Rappel : #VTT Bombardier avec direction assistée dynamique. L’arbre de direction pourrait se briser et provoquer une perte de contrôle. Les propriétaires ne devraient pas conduire leur VTT à moins que la réparation provisoire ait été effectuée. https://t.co/nXfWMilpBm https://t.co/5TzJEjcz8A,0.0,Neutral,Environmental
34,34,34,34,943949365655293953,0,0,2017-12-21 21:00:41,Vous voulez offrir un en cadeau? Assurez-vous que l’utilisateur saura s’en servir de façon sécuritaire pour éviter des amendes c U,['#drone'],"['https://t.co/FaY1MVGfx', 'https://t.co/FSg9jVtEM']",Vous voulez offrir un drone en cadeau Assurez vous que utilisateur saura en servir de curitaire pour viter des amendes https co FaY1MVGfxc https co FSg9jVtEMU,"['Vous', 'voulez', 'offrir', 'un', 'drone', 'en', 'cadeau', 'Assurez', 'vous', 'que', 'utilisateur', 'saura', 'en', 'servir', 'de', 'curitaire', 'pour', 'viter', 'des', 'amendes', 'https', 'co', 'FaY1MVGfxc', 'https', 'co', 'FSg9jVtEMU']","[u'vous', u'voulez', u'offrir', 'un', u'drone', 'en', u'cadeau', u'assurez', u'vous', u'que', u'utilisateur', u'saura', 'en', u'servir', 'de', u'curitair', u'pour', u'viter', u'des', u'amend', u'https', 'co', u'fay1mvgfxc', u'https', 'co', u'fsg9jvtemu']",Vous voulez offrir un #drone en cadeau? Assurez-vous que l’utilisateur saura s’en servir de façon sécuritaire pour éviter des amendes https://t.co/FaY1MVGfxc https://t.co/FSg9jVtEMU,0.0,Neutral,Environmental
35,35,35,35,943927904379031553,5,0,2017-12-21 19:35:24,: Nos amis à ont tout ce que vous avez besoin de savoir pour conduire de façon sécuritaire pendant notre rude…,[],[],RT Nos amis ont tout ce que vous avez besoin de savoir pour conduire de curitaire pendant notre,"['RT', 'Nos', 'amis', 'ont', 'tout', 'ce', 'que', 'vous', 'avez', 'besoin', 'de', 'savoir', 'pour', 'conduire', 'de', 'curitaire', 'pendant', 'notre']","['rt', u'nos', u'ami', u'ont', u'tout', 'ce', u'que', u'vous', u'avez', u'besoin', 'de', u'savoir', u'pour', u'conduir', 'de', u'curitair', u'pendant', u'notr']",RT @SCT_Canada: Nos amis à @Transports_gc ont tout ce que vous avez besoin de savoir pour conduire de façon sécuritaire pendant notre rude…,0.0,Neutral,Environmental
36,36,36,36,943911209501372416,2,0,2017-12-21 18:29:04,": Étant donné la gravité de l'accident près de Tweed (ON), le BST souhaite porter ceci à l'attention des eloitants d'hélicop…",[],[],RT BSTCanada tant la de accident de Tweed le BST souhaite porter ceci attention des exploitants,"['RT', 'BSTCanada', 'tant', 'la', 'de', 'accident', 'de', 'Tweed', 'le', 'BST', 'souhaite', 'porter', 'ceci', 'attention', 'des', 'exploitants']","['rt', u'bstcanada', u'tant', 'la', 'de', u'accid', 'de', u'tweed', 'le', u'bst', u'souhait', u'porter', u'ceci', u'attent', u'des', u'exploit']","RT @BSTCanada: Étant donné la gravité de l'accident près de Tweed (ON), le BST souhaite porter ceci à l'attention des exploitants d'hélicop…",0.0,Neutral,Environmental
37,37,37,37,943911161833107456,2,0,2017-12-21 18:28:52,: Mise à jour – Accident d’hélicoptère près de Tweed (ON) : Les passagers qui ne bouclent pas leur ceinture de sécurité risque…,[],[],RT BSTCanada Mise jour Accident de Tweed Les passagers qui ne bouclent pas leur ceinture de,"['RT', 'BSTCanada', 'Mise', 'jour', 'Accident', 'de', 'Tweed', 'Les', 'passagers', 'qui', 'ne', 'bouclent', 'pas', 'leur', 'ceinture', 'de']","['rt', u'bstcanada', u'mise', u'jour', u'accid', 'de', u'tweed', u'les', u'passag', u'qui', 'ne', u'bouclent', u'pas', u'leur', u'ceintur', 'de']",RT @BSTCanada: Mise à jour – Accident d’hélicoptère près de Tweed (ON) : Les passagers qui ne bouclent pas leur ceinture de sécurité risque…,0.0,Neutral,Social
38,38,38,38,943828571705020416,0,1,2017-12-21 13:00:41,Téléchargez l’appli du édération pour voir les avis aux voyageurs et rester informé des conditions changeantes :,['#PontDeLaConf'],"['https://t.co/WgWN4O0r3F', 'https://t.co/GhLKIGXVZF']",chargez appli du ration pour voir les avis aux voyageurs et rester des conditions changeantes https co WgWN4O0r3F https co GhLKIGXVZF,"['chargez', 'appli', 'du', 'ration', 'pour', 'voir', 'les', 'avis', 'aux', 'voyageurs', 'et', 'rester', 'des', 'conditions', 'changeantes', 'https', 'co', 'WgWN4O0r3F', 'https', 'co', 'GhLKIGXVZF']","[u'chargez', u'appli', 'du', u'ration', u'pour', u'voir', u'les', u'avi', u'aux', u'voyageur', 'et', u'rester', u'des', u'condit', u'changeant', u'https', 'co', u'wgwn4o0r3f', u'https', 'co', u'ghlkigxvzf']",Téléchargez l’appli du #PontDeLaConfédération pour voir les avis aux voyageurs et rester informé des conditions changeantes : https://t.co/WgWN4O0r3F https://t.co/GhLKIGXVZF,0.0,Neutral,Social
39,39,39,39,943647398382972928,1,1,2017-12-21 01:00:46,Pointer un laser vers un pilote représente un risque pour la sécurité u 88,['#PasBrillant'],"['https://t.co/kUX0dsWWl', 'https://t.co/CfHzbVv4']",Pointer un laser vers un pilote sente un risque pour la PasBrillant https co kUX0dsWWlu https co CfHzbVv488,"['Pointer', 'un', 'laser', 'vers', 'un', 'pilote', 'sente', 'un', 'risque', 'pour', 'la', 'PasBrillant', 'https', 'co', 'kUX0dsWWlu', 'https', 'co', 'CfHzbVv488']","[u'pointer', 'un', u'laser', u'ver', 'un', u'pilot', u'sent', 'un', u'risqu', u'pour', 'la', u'pasbril', u'https', 'co', u'kux0dswwlu', u'https', 'co', u'cfhzbvv488']",Pointer un laser vers un pilote représente un risque pour la sécurité #PasBrillant https://t.co/kUX0dsWWlu https://t.co/CfHzbVv488,0.0,Neutral,Social
40,40,40,40,943526696065564673,2,1,2017-12-20 17:01:08,Un é doit être enlevé d’une voie navigable près de chez vous? Faites une demande de financement ôtes D,"['#BateauAbandonn', '#NosC']","['https://t.co/263FKsTaP', 'https://t.co/7Rxom4rw6B']",Un doit une voie navigable de chez vous Faites une demande de financement tes https co 263FKsTaPD https co 7Rxom4rw6B,"['Un', 'doit', 'une', 'voie', 'navigable', 'de', 'chez', 'vous', 'Faites', 'une', 'demande', 'de', 'financement', 'tes', 'https', 'co', '263FKsTaPD', 'https', 'co', '7Rxom4rw6B']","['un', u'doit', u'une', u'voie', u'navig', 'de', u'chez', u'vous', u'fait', u'une', u'demand', 'de', u'financ', u'tes', u'https', 'co', u'263fkstapd', u'https', 'co', u'7rxom4rw6b']",Un #BateauAbandonné doit être enlevé d’une voie navigable près de chez vous? Faites une demande de financement #NosCôtes https://t.co/263FKsTaPD https://t.co/7Rxom4rw6B,0.0,Neutral,Economical
41,41,41,41,943521007649869824,7,0,2017-12-20 16:38:32,: Saviez-vous qu’une des étapes les plus importantes du rituel avant Noël du Père Noël est un vol au dessus du village de Kuuj…,[],[],RT navcanada Saviez vous une des tapes les plus importantes du rituel avant du est un vol au dessus du village de,"['RT', 'navcanada', 'Saviez', 'vous', 'une', 'des', 'tapes', 'les', 'plus', 'importantes', 'du', 'rituel', 'avant', 'du', 'est', 'un', 'vol', 'au', 'dessus', 'du', 'village', 'de']","['rt', u'navcanada', u'saviez', u'vous', u'une', u'des', u'tape', u'les', u'plus', u'important', 'du', u'rituel', u'avant', 'du', u'est', 'un', u'vol', 'au', u'dessus', 'du', u'villag', 'de']",RT @navcanada: Saviez-vous qu’une des étapes les plus importantes du rituel avant Noël du Père Noël est un vol au dessus du village de Kuuj…,0.0,Neutral,Economical
42,42,42,42,943507687702011904,0,0,2017-12-20 15:45:36,: Que devez-vous éviter pour ne pas déclencher l’alarme du portique de détection de métal à l’aéroport?,['#JeuQuestion'],[],JeuQuestion Que devez vous viter pour ne pas clencher alarme du portique de tection de tal roport,"['JeuQuestion', 'Que', 'devez', 'vous', 'viter', 'pour', 'ne', 'pas', 'clencher', 'alarme', 'du', 'portique', 'de', 'tection', 'de', 'tal', 'roport']","[u'jeuquest', u'que', u'devez', u'vous', u'viter', u'pour', 'ne', u'pas', u'clencher', u'alarm', 'du', u'portiqu', 'de', u'tection', 'de', u'tal', u'roport']",#JeuQuestion : Que devez-vous éviter pour ne pas déclencher l’alarme du portique de détection de métal à l’aéroport?,0.0,Neutral,Environmental
43,43,43,43,943489963835953163,0,0,2017-12-20 14:35:11,En voiture! La gare Centrale de pendant la Semaine de la écuritéFerroviaire à l’occasion des festivités de Quel a été votre préféré? 9,"['#S', '#Canada150', '#Moment150']",['https://t.co/2k4JZgqsi'],En voiture La gare Centrale de Monmontreal pendant la Semaine de la Ferroviaire occasion des de Canada150 Quel votre Moment150 https co 2k4JZgqsi9,"['En', 'voiture', 'La', 'gare', 'Centrale', 'de', 'Monmontreal', 'pendant', 'la', 'Semaine', 'de', 'la', 'Ferroviaire', 'occasion', 'des', 'de', 'Canada150', 'Quel', 'votre', 'Moment150', 'https', 'co', '2k4JZgqsi9']","['en', u'voitur', 'la', u'gare', u'central', 'de', u'monmontr', u'pendant', 'la', u'semain', 'de', 'la', u'ferroviair', u'occas', u'des', 'de', u'canada150', u'quel', u'votr', u'moment150', u'https', 'co', u'2k4jzgqsi9']",En voiture! La gare Centrale de @Monmontreal pendant la Semaine de la #SécuritéFerroviaire à l’occasion des festivités de #Canada150 Quel a été votre #Moment150 préféré? https://t.co/2k4JZgqsi9,0.0,Neutral,Environmental
44,44,44,44,943285017547026440,0,0,2017-12-20 01:00:48,: est le plus grand port au Canada et le troisième en Amérique du Nord u 9C,['#LeSaviezVous'],"['https://t.co/P6Y8GzKXS', 'https://t.co/eJz7Z5LT']",LeSaviezVous PortVancouver est le plus grand port au Canada et le en rique du Nord https co P6Y8GzKXSu https co eJz7Z5LT9C,"['LeSaviezVous', 'PortVancouver', 'est', 'le', 'plus', 'grand', 'port', 'au', 'Canada', 'et', 'le', 'en', 'rique', 'du', 'Nord', 'https', 'co', 'P6Y8GzKXSu', 'https', 'co', 'eJz7Z5LT9C']","[u'lesaviezv', u'portvancouv', u'est', 'le', u'plus', u'grand', u'port', 'au', u'canada', 'et', 'le', 'en', u'riqu', 'du', u'nord', u'https', 'co', u'p6y8gzkxsu', u'https', 'co', u'ejz7z5lt9c']",#LeSaviezVous : @PortVancouver est le plus grand port au Canada et le troisième en Amérique du Nord https://t.co/P6Y8GzKXSu https://t.co/eJz7Z5LT9C,0.5,Positive,Environmental
45,45,45,45,943254750715408386,0,0,2017-12-19 23:00:32,Bateau GLASTRON CARLSON CV-16ss d’environ mètres trouvé le décembre sur la èreDuNord à . Est-ce votre é? Écrivez-nous : PPNQUE-NPPQUE.gc.ca,"['#Rivi', '#Lachute', '#BateauAbandonn']",['https://t.co/d2aTA1FgzP'],Bateau GLASTRON CARLSON CV 16ss environ tres le cembre sur la reDuNord Lachute Est ce votre crivez nous PPNQUE NPPQUE tc gc ca https co d2aTA1FgzP,"['Bateau', 'GLASTRON', 'CARLSON', 'CV', '16ss', 'environ', 'tres', 'le', 'cembre', 'sur', 'la', 'reDuNord', 'Lachute', 'Est', 'ce', 'votre', 'crivez', 'nous', 'PPNQUE', 'NPPQUE', 'tc', 'gc', 'ca', 'https', 'co', 'd2aTA1FgzP']","[u'bateau', u'glastron', u'carlson', 'cv', u'16ss', u'environ', u'tres', 'le', u'cembr', u'sur', 'la', u'redunord', u'lachut', u'est', 'ce', u'votr', u'crivez', u'nous', u'ppnque', u'nppque', 'tc', 'gc', 'ca', u'https', 'co', u'd2ata1fgzp']",Bateau GLASTRON CARLSON CV-16ss d’environ 5 mètres trouvé le 8 décembre  sur la #RivièreDuNord à #Lachute. Est-ce votre #BateauAbandonné? Écrivez-nous : PPNQUE-NPPQUE@tc.gc.ca https://t.co/d2aTA1FgzP,0.0,Neutral,Environmental
46,46,46,46,943216058483265536,1,0,2017-12-19 20:26:47,: .: Octroi d’un contrat pour un nouveau bâtiment de maintenance à l’aéroport de en https:/…,"['#PortHardy', '#BC']",[],RT salledepresseGC Octroi un contrat pour un nouveau timent de maintenance roport de PortHardy en BC https,"['RT', 'salledepresseGC', 'Octroi', 'un', 'contrat', 'pour', 'un', 'nouveau', 'timent', 'de', 'maintenance', 'roport', 'de', 'PortHardy', 'en', 'BC', 'https']","['rt', u'salledepressegc', u'octroi', 'un', u'contrat', u'pour', 'un', u'nouveau', u'timent', 'de', u'mainten', u'roport', 'de', u'porthardi', 'en', 'bc', u'https']",RT @salledepresseGC: .@Transports_gc: Octroi d’un contrat pour un nouveau bâtiment de maintenance à l’aéroport de #PortHardy en #BC https:/…,0.0,Neutral,Environmental
47,47,47,47,943168846881583109,5,0,2017-12-19 17:19:10,": Aujourd’hui, le ministre Brison a publié la Stratégie pour un pour réduire les émissions de ÀEffetDeS…","['#GouvernementVert', '#Gaz']",[],RT hui le ministre Brison la gie pour un GouvernementVert pour duire les missions de,"['RT', 'hui', 'le', 'ministre', 'Brison', 'la', 'gie', 'pour', 'un', 'GouvernementVert', 'pour', 'duire', 'les', 'missions', 'de']","['rt', u'hui', 'le', u'ministr', u'brison', 'la', u'gie', u'pour', 'un', u'gouvernementvert', u'pour', u'duir', u'les', u'mission', 'de']","RT @SCT_Canada: Aujourd’hui, le ministre Brison a publié la Stratégie pour un #GouvernementVert pour réduire les émissions de #GazÀEffetDeS…",0.0,Neutral,Environmental
48,48,48,48,943168772038328321,8,0,2017-12-19 17:18:53,: Le gouvernement du Canada s’est engagé en matière d’environnement. On prône un ; apprenez-en davantage : h…,['#GouvernementVert'],[],RT Le gouvernement du Canada est en environnement ne un GouvernementVert apprenez en davantage,"['RT', 'Le', 'gouvernement', 'du', 'Canada', 'est', 'en', 'environnement', 'ne', 'un', 'GouvernementVert', 'apprenez', 'en', 'davantage']","['rt', 'le', u'gouvern', 'du', u'canada', u'est', 'en', u'environn', 'ne', 'un', u'gouvernementvert', u'apprenez', 'en', u'davantag']",RT @SCT_Canada: Le gouvernement du Canada s’est engagé en matière d’environnement. On prône un #GouvernementVert; apprenez-en davantage : h…,0.0,Neutral,Environmental
